1	1.0	1.0	1.0	1.0
1	1.0	0.2	0.2	0.386852807235
0	0.0	0.0	0.00980392156863	0
0	0.0	0.0	0.00520833333333	0
1	1.0	0.25	0.25	0.430676558073
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	0.125	0.125	0.315464876786
1	1.0	0.166666666667	0.166666666667	0.356207187108
1	1.0	0.0185185185185	0.0185185185185	0.172969690445
1	1.0	0.0181818181818	0.0181818181818	0.172195433794
1	1.0	0.0526315789474	0.0526315789474	0.23137821316
1	1.0	0.0178571428571	0.0178571428571	0.171441600574
1	1.0	0.0294117647059	0.0294117647059	0.194959021894
1	1.0	0.0909090909091	0.0909090909091	0.278942945651
1	1.0	0.0222222222222	0.0222222222222	0.18104259678
1	1.0	0.5	0.5	0.630929753571
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00423728813559	0
0	0.0	0.0	0.00436681222707	0
1	1.0	0.0434782608696	0.0434782608696	0.218104291986
1	1.0	0.0357142857143	0.0357142857143	0.20584683246
0	0.0	0.0	0.00826446280992	0
1	1.0	0.02	0.02	0.176291434389
0	0.0	0.0	0.00602409638554	0
0	0.0	0.0	0.00595238095238	0
1	1.0	0.125	0.125	0.315464876786
1	1.0	0.0344827586207	0.0344827586207	0.203795047091
1	1.0	0.0344827586207	0.0344827586207	0.203795047091
0	0.0	0.0	0.00540540540541	0
1	1.0	0.1	0.1	0.289064826318
1	1.0	0.0454545454545	0.0454545454545	0.221064729458
1	1.0	0.0714285714286	0.0714285714286	0.25595802481
1	1.0	0.0434782608696	0.0434782608696	0.218104291986
1	1.0	0.0666666666667	0.0666666666667	0.25
1	1.0	0.166666666667	0.166666666667	0.356207187108
1	1.0	0.0555555555556	0.0555555555556	0.235408913367
1	1.0	0.0909090909091	0.0909090909091	0.278942945651
1	1.0	0.0232558139535	0.0232558139535	0.183169250914
1	1.0	0.0434782608696	0.0434782608696	0.218104291986
1	1.0	0.0294117647059	0.0294117647059	0.194959021894
1	1.0	0.0208333333333	0.0208333333333	0.178103593554
1	1.0	0.0243902439024	0.0243902439024	0.185449023415
0	0.0	0.0	0.00398406374502	0
1	1.0	0.25	0.25	0.430676558073
0	0.0	0.0	0.00469483568075	0
1	1.0	0.04	0.04	0.212746053553
1	1.0	0.111111111111	0.111111111111	0.301029995664
1	1.0	0.2	0.2	0.386852807235
1	1.0	0.05	0.05	0.227670248697
1	1.0	0.0909090909091	0.0909090909091	0.278942945651
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.0294117647059	0.0294117647059	0.194959021894
1	1.0	0.0555555555556	0.0555555555556	0.235408913367
1	1.0	0.0833333333333	0.0833333333333	0.270238154427
1	1.0	0.0769230769231	0.0769230769231	0.262649535037
0	0.0	0.0	0.00373134328358	0
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.00302114803625	0
0	0.0	0.0	0.00552486187845	0
0	0.0	0.0	0.00735294117647	0
1	1.0	0.030303030303	0.030303030303	0.196561632233
1	1.0	0.0192307692308	0.0192307692308	0.174583430048
1	1.0	0.047619047619	0.047619047619	0.224243824218
1	1.0	0.1	0.1	0.289064826318
1	1.0	0.0909090909091	0.0909090909091	0.278942945651
1	1.0	0.0227272727273	0.0227272727273	0.18208790047
1	1.0	0.0357142857143	0.0357142857143	0.20584683246
0	0.0	0.0	0.00497512437811	0
1	1.0	0.5	0.5	0.630929753571
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00311526479751	0
1	1.0	0.0178571428571	0.0178571428571	0.171441600574
1	1.0	0.25	0.25	0.430676558073
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	0.166666666667	0.166666666667	0.356207187108
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	1.0	1.0	1.0
1	1.0	0.025641025641	0.025641025641	0.187901824709
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00671140939597	0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	0.25	0.25	0.430676558073
1	1.0	0.0151515151515	0.0151515151515	0.164850856722
1	1.0	0.010752688172	0.010752688172	0.152564870601
1	1.0	0.2	0.2	0.386852807235
1	1.0	0.0294117647059	0.0294117647059	0.194959021894
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	0.0833333333333	0.0833333333333	0.270238154427
1	1.0	1.0	1.0	1.0
1	1.0	0.0714285714286	0.0714285714286	0.25595802481
1	1.0	0.166666666667	0.166666666667	0.356207187108
1	1.0	0.25	0.25	0.430676558073
1	1.0	0.0121951219512	0.0121951219512	0.156861774859
1	1.0	1.0	1.0	1.0
1	1.0	0.037037037037	0.037037037037	0.208014597677
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	0.333333333333	0.333333333333	0.5
0	0.0	0.0	0.00561797752809	0
1	1.0	0.0147058823529	0.0147058823529	0.163705655445
1	1.0	0.5	0.5	0.630929753571
1	1.0	1.0	1.0	1.0
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.0119047619048	0.0119047619048	0.156021065022
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.0666666666667	0.0666666666667	0.25
1	1.0	0.2	0.2	0.386852807235
0	0.0	0.0	0.00900900900901	0
